# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=139955443
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2025/diagnostic_files/diag_file_full_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-27.1229,0.996482,0.586043,2,3,0,28.0788,-1.10482,-0.437052,3.22326,4.60862,-2.08807,0.452947
-27.4011,0.994358,0.586043,2,3,0,27.4911,-1.18168,-0.531363,-0.717257,2.15321,-1.78989,-3.11571
-27.6927,0.992779,0.586043,2,3,0,27.7325,-1.25392,-0.57443,0.678912,0.85041,-1.87104,-4.25532
-27.234,0.994829,0.586043,2,7,0,27.8924,-1.10027,-0.518827,-2.32332,-4.96209,-1.31856,-3.33321
-27.6489,0.98422,0.586043,2,3,0,27.6581,-1.17073,-0.590586,0.246901,0.653135,-1.13087,-5.77836
-29.6407,0.859009,0.586043,3,7,0,30.0526,-0.0267846,-0.450347,1.79637,-4.0317,6.77634,-5.68182
-28.04,0.99638,0.586043,3,7,0,30.2048,-1.39574,-0.439362,-2.40608,12.2043,-4.21672,2.99191
-26.8457,0.992842,0.586043,3,7,0,28.929,-0.797213,-0.360602,-1.25767,-12.8854,-0.179335,1.90098
-27.5198,0.878178,0.586043,2,3,0,28.1587,-1.0105,-0.278808,-1.69452,6.1113,-2.51508,7.51214
-26.9713,0.99051,0.586043,3,7,0,27.833,-0.611511,-0.35133,2.07865,-6.91511,1.38679,1.31817
-26.9933,0.999264,0.586043,3,7,0,27.0411,-0.588507,-0.37968,-0.218878,-1.93615,1.73658,-0.327227
-27.1862,0.981618,0.586043,3,7,0,27.3509,-0.824903,-0.524857,1.45695,-1.32863,0.771521,-5.95392
-27.264,0.967141,0.586043,2,7,0,28.7493,-0.503439,-0.425998,-3.26131,-8.0187,2.69933,-3.1836
-27.1366,0.995412,0.586043,2,3,0,27.4261,-0.516807,-0.371825,-1.70539,2.78991,2.32822,-0.257836
-28.0636,0.914788,0.586043,2,7,0,28.8188,-0.337127,-0.24108,1.21826,7.41685,3.57218,6.66989
-27.4956,0.93647,0.586043,3,7,0,29.4726,-1.11215,-0.574086,5.23151,-3.23541,-0.882659,-5.64494
-28.2464,0.821705,0.586043,2,5,0,30.1918,-0.623021,-0.60679,5.34915,0.862634,2.78707,-10.9437
-29.4885,0.951634,0.586043,3,7,0,29.8846,-0.342853,-0.622201,-2.14171,-2.68153,4.74369,-12.9209
-27.3073,1,0.586043,2,3,0,29.3877,-0.592091,-0.48526,-3.5748,10.105,2.28977,-5.66717
-27.542,0.990796,0.586043,2,3,0,27.5627,-0.520454,-0.493326,0.054255,1.31053,2.89663,-6.44527
-27.2698,0.992005,0.586043,2,7,0,28.0882,-0.971918,-0.547067,-3.35949,2.14035,-0.128183,-5.74783
-27.4673,0.989923,0.586043,2,3,0,27.4823,-0.924079,-0.575825,-0.46778,-0.112539,0.46161,-7.41853
-28.3417,0.95887,0.586043,3,7,0,28.9468,-0.586331,-0.155074,-1.81673,5.66285,0.842281,12.6031
-28.455,0.98049,0.586043,3,7,0,29.3729,-1.52285,-0.49984,-1.66766,-7.82923,-4.50246,1.68094
-27.5821,0.981102,0.586043,2,3,0,28.7955,-1.24628,-0.548973,4.0946,-2.57128,-2.07565,-3.24335
-28.5071,0.878179,0.586043,2,7,0,29.8958,-0.749331,-0.142288,4.52818,-0.268648,-0.78852,13.819
-28.8485,0.964229,0.586043,1,1,0,28.9868,-0.679852,-0.116392,-0.928668,2.59114,-0.180318,15.1772
-28.9529,0.997261,0.586043,3,7,0,30.3671,-0.300594,-0.158946,-3.67001,6.49774,3.79081,11.766
-27.4905,0.964971,0.586043,2,3,0,29.8887,-0.609702,-0.520048,-3.65705,-11.1992,2.35783,-7.20643
-28.2687,0.948423,0.586043,2,7,0,29.3431,-0.266118,-0.452368,2.92864,6.44166,4.78624,-5.42848
-27.1291,0.982738,0.586043,2,3,0,28.6201,-0.52006,-0.362602,-3.86243,6.35843,2.25687,0.258328
-27.4567,0.968304,0.586043,2,3,0,27.6181,-0.451234,-0.436872,1.519,0.659743,3.18777,-3.98149
-27.6003,0.982318,0.586043,1,1,0,27.637,-0.428713,-0.452438,0.72464,-0.310801,3.44183,-4.86836
-29.4431,0.912273,0.586043,3,7,0,29.7248,-0.118004,-0.505546,-1.57178,3.10145,6.08212,-8.33357
-27.811,1,0.586043,3,7,0,29.7116,-0.791751,-0.202733,5.08643,-3.54399,-0.976052,10.489
-28.048,0.957225,0.586043,3,7,0,29.431,-1.34414,-0.612861,0.424895,-10.7312,-2.08651,-4.91923
-27.1318,0.999686,0.586043,3,7,0,28.0858,-1.02015,-0.513718,-2.40669,-6.87148,-0.774809,-3.82931
-27.8006,0.974063,0.586043,2,3,0,27.8798,-1.31911,-0.56599,0.620441,2.11274,-2.41063,-3.22461
-28.0768,0.901708,0.586043,2,5,0,29.5921,-0.474475,-0.543431,4.03185,5.90484,3.49605,-9.00509
-27.3994,0.998093,0.586043,3,7,0,28.0646,-0.599576,-0.503263,-2.13897,5.46494,2.33593,-6.48174
-27.0562,0.980903,0.586043,3,7,0,27.8921,-0.683643,-0.469523,1.16277,-7.90766,1.46882,-4.34699
-26.9514,0.923801,0.586043,1,3,0,28.0439,-0.951923,-0.369041,2.96628,-6.46117,-1.41826,2.52869
-27.2557,0.979061,0.586043,3,7,0,27.5231,-0.799597,-0.532399,-1.84559,-1.75881,1.01714,-6.48903
-26.8274,0.992747,0.586043,3,7,0,27.8293,-0.756699,-0.409748,-3.81035,-1.27398,0.48277,-0.895352
-27.1418,0.950541,0.586043,1,3,0,27.843,-0.553117,-0.314869,-2.05617,-5.90493,1.74093,3.05661
-27.9642,0.920201,0.586043,2,7,0,28.3973,-1.12748,-0.267828,2.15637,3.1536,-3.54648,8.78882
-27.7976,1,0.586043,2,3,0,28.1131,-1.02913,-0.251263,2.07036,-1.46074,-2.83479,9.03699
-26.9437,1,0.586043,2,3,0,27.7581,-0.775309,-0.324005,2.30014,-6.19196,-0.214327,3.70404
-26.9696,0.995305,0.586043,2,7,0,27.1157,-0.644207,-0.332049,-1.36114,1.32094,0.994789,2.54014
-27.2355,0.980303,0.586043,2,5,0,27.4181,-1.08569,-0.524391,1.29833,2.39854,-1.16053,-3.71665
-28.0755,0.922875,0.586043,1,3,0,28.6111,-1.12185,-0.653196,-0.401563,-6.63944,-0.185149,-8.84839
-30.614,0.953351,0.586043,2,3,0,30.6489,-1.97528,-0.691637,0.0629615,1.70762,-5.23137,-0.708986
-28.8955,1,0.586043,3,7,0,31.3191,-1.2341,-0.734401,4.70478,8.81739,-0.0937128,-10.8982
-27.241,0.972611,0.586043,3,7,0,29.6424,-0.910736,-0.54144,-0.436059,-14.1655,0.269651,-6.01734
-30.2975,0.756516,0.586043,2,3,0,30.7086,-1.51155,-0.233814,-0.603947,5.69794,-6.6111,12.6547
-30.4502,0.985308,0.586043,1,1,0,30.8132,-1.53841,-0.235956,1.6479,-3.88073,-6.77954,12.7198
-29.8178,1,0.586043,3,7,0,30.6385,-1.53847,-0.290481,1.88525,-6.98151,-6.4364,10.4886
-26.8379,0.968865,0.586043,3,7,0,30.7089,-0.891354,-0.416549,-6.46962,9.3385,-0.573245,-0.286817
-27.1098,0.978717,0.586043,3,7,0,27.1449,-0.885955,-0.305676,-0.356578,1.4898,-1.28847,5.34582
-28.0357,0.93814,0.586043,3,7,0,28.2439,-1.14337,-0.266247,-0.452907,4.0407,-3.6842,8.96531
-28.6028,0.969832,0.586043,2,7,0,30.6468,-1.5259,-0.632381,-0.165009,-13.0981,-3.08214,-3.70885
-28.2423,1,0.586043,2,3,0,28.7178,-1.36135,-0.642334,-2.36934,-2.83372,-1.88393,-5.93871
-28.6923,0.983,0.586043,2,3,0,28.7481,-1.36279,-0.704714,-0.337687,2.00895,-1.21457,-8.40272
-27.6595,0.997464,0.586043,2,3,0,28.7389,-1.30243,-0.525878,-1.77618,-8.52911,-2.70549,-1.6794
-26.8189,0.999818,0.586043,3,7,0,27.6677,-0.851603,-0.410102,-3.31206,-2.98904,-0.297251,-0.257834
-27.87,0.924318,0.586043,2,3,0,28.019,-1.04104,-0.629997,-1.19003,2.11277,0.133705,-8.66856
-27.6997,1,0.586043,1,1,0,27.868,-1.04623,-0.609283,-0.038217,3.75881,-0.0929464,-7.7608
-28.3713,0.953679,0.586043,2,3,0,28.6777,-1.49584,-0.480269,0.746936,-4.75062,-4.5169,2.22206
-27.3314,0.687014,0.586043,3,7,0,33.7869,-0.511414,-0.285542,-8.33623,12.1321,2.00918,4.5599
-27.1948,0.961441,0.586043,2,3,0,27.9828,-0.56418,-0.295273,-2.33408,-5.93448,1.55242,4.21661
-26.8578,0.979933,0.586043,1,3,0,27.5551,-0.761046,-0.353601,2.50731,4.77907,0.0876554,2.04211
-27.3567,0.936069,0.586043,1,3,0,27.9949,-0.497426,-0.286378,-2.69452,-3.51204,2.1452,4.45769
-26.9936,0.979248,0.586043,2,7,0,27.8535,-0.766244,-0.311117,-3.32749,-3.04686,-0.208654,4.34679
-26.9391,0.990036,0.586043,3,7,0,27.3685,-0.629802,-0.397326,0.884096,5.62407,1.4759,-1.03382
-27.619,0.803517,0.586043,2,3,0,29.3052,-1.00922,-0.265748,-4.02599,7.03523,-2.58304,8.17593
-27.6785,1,0.586043,3,7,0,27.9935,-0.87609,-0.227048,2.15728,-0.0139795,-1.63479,9.51421
-28.141,0.995241,0.586043,3,7,0,28.7681,-0.385281,-0.210317,-2.04079,5.38519,3.01325,8.68089
-28.5712,0.984802,0.586043,2,3,0,28.657,-0.26209,-0.212525,-0.299527,2.58813,4.27743,8.2924
-28.1933,0.979393,0.586043,2,3,0,29.2437,-0.224806,-0.331346,2.92711,6.28708,4.8683,1.0401
-27.0772,1,0.586043,3,7,0,28.1027,-0.561345,-0.334848,-3.86371,-1.12674,1.75659,1.97664
-27.1106,0.986564,0.586043,2,7,0,27.3869,-1.05504,-0.378957,0.792009,4.43203,-2.17774,2.81602
-26.9876,0.990542,0.586043,2,3,0,27.3679,-0.998116,-0.47151,2.06771,-2.76389,-0.974459,-2.07681
-27.6534,0.88879,0.586043,2,3,0,28.2418,-1.14574,-0.316721,-2.8182,2.0679,-3.36595,6.52169
-27.1411,0.990305,0.586043,3,7,0,27.9918,-0.534007,-0.408873,-2.81795,5.12976,2.35617,-2.14592
-26.8533,0.995106,0.586043,2,3,0,27.2493,-0.70287,-0.396124,-2.37692,1.0722,0.847313,-0.540492
-27.4584,0.952982,0.586043,2,3,0,27.6366,-0.42389,-0.309664,-1.5984,0.667912,2.92681,2.84151
-29.7606,0.801039,0.586043,2,7,0,30.7443,-1.36606,-0.205595,3.56938,3.19349,-5.74033,13.0818
-28.5247,1,0.586043,3,7,0,29.7193,-1.16898,-0.227325,-3.6906,4.78675,-4.11681,11.0205
-26.8968,0.979525,0.586043,3,7,0,29.0645,-0.912782,-0.456892,3.73043,-10.1479,-0.433417,-2.08422
-28.1726,0.894934,0.586043,3,7,0,29.8965,-1.18551,-0.661765,-4.08667,-7.0619,-0.519293,-8.56448
-26.8887,0.999008,0.586043,3,7,0,28.1797,-0.939283,-0.442158,1.39717,9.86709,-0.75846,-1.16663
-27.3714,0.895496,0.586043,2,3,0,28.387,-0.966742,-0.285374,0.270723,9.21442,-2.10517,6.90473
-27.1334,0.99763,0.586043,3,7,0,27.6321,-1.03851,-0.360571,-0.26419,-6.4418,-2.18593,3.59015
-27.0524,0.926531,0.586043,2,3,0,28.2387,-0.89588,-0.505068,-1.77387,9.0425,0.0822327,-4.48596
-27.1302,0.986775,0.586043,3,7,0,27.3246,-0.702447,-0.490678,-0.452923,-3.89416,1.45947,-5.24072
-27.5157,0.982259,0.586043,3,7,0,27.5809,-0.571429,-0.510245,-0.171259,-2.30386,2.59271,-6.97192
-27.0173,0.992136,0.586043,3,7,0,28.1846,-1.04256,-0.415274,-4.1528,0.00622301,-1.78861,0.960824
-26.8645,1,0.586043,3,7,0,27.0782,-0.707504,-0.412339,0.579359,4.00607,0.909256,-1.34475
-27.165,0.869078,0.586043,3,7,0,28.8935,-0.608339,-0.464297,-1.48944,11.5153,2.03905,-4.55331
-28.8138,0.87144,0.586043,2,3,0,28.9437,-0.295373,-0.542645,-0.733074,2.80263,4.81653,-9.67268
-28.596,1,0.586043,1,1,0,28.9315,-0.302428,-0.52263,-1.46671,3.99394,4.702,-8.73435
-26.9531,0.995158,0.586043,3,7,0,28.7283,-0.888326,-0.479745,-3.86987,7.99898,-0.0624283,-3.36399
-27.0876,0.995417,0.586043,3,7,0,27.093,-0.541722,-0.38471,-0.270617,-0.191561,2.17031,-0.831938
-28.6202,0.920633,0.586043,2,7,0,28.9323,-1.56239,-0.5094,-1.1956,-4.25349,-4.67024,1.69578
-28.5873,0.984616,0.586043,3,7,0,29.3763,-0.846431,-0.679764,-2.82599,-4.56834,1.8295,-12.3146
-27.2538,1,0.586043,3,7,0,28.636,-0.798121,-0.531872,0.612751,-10.6761,1.02414,-6.47619
-27.7993,0.962629,0.586043,2,3,0,27.8656,-0.667443,-0.573669,0.982516,-0.284685,2.26867,-9.25245
-27.3869,0.994931,0.586043,2,3,0,28.082,-0.91173,-0.563894,-2.25593,5.42786,0.44938,-7.00274
-27.0578,0.992225,0.586043,2,7,0,27.9261,-0.563156,-0.398302,1.13571,8.09993,2.05269,-1.44442
-28.8805,0.88551,0.586043,3,7,0,29.4353,-1.59441,-0.648152,2.13226,-4.55548,-3.34941,-3.5551
-30.1859,0.938982,0.586043,2,3,0,30.2807,-1.89643,-0.637656,1.17522,0.334132,-5.38888,0.376275
-32.2223,0.948816,0.586043,2,3,0,32.8652,-2.24264,-0.693155,-2.37404,-4.68703,-6.7919,2.41993
-32.092,1,0.586043,3,7,0,33.3676,-1.98538,-0.953809,-3.66836,5.53584,-2.01312,-10.1964
-32.5742,1,0.586043,2,3,0,32.908,-2.21102,-0.936757,-0.397818,-5.20957,-3.54617,-6.71128
-32.9723,0.995149,0.586043,2,3,0,32.9941,-2.30916,-0.940718,-0.0440953,1.34963,-4.07111,-5.57464
-31.7105,0.975978,0.586043,2,3,0,33.3646,-2.16339,-0.781388,-4.00289,-6.91767,-5.25721,-1.69027
-33.544,0.991436,0.586043,3,7,0,33.9579,-2.1789,-1.05412,-1.53945,4.61518,-1.85647,-11.2544
-33.9791,1,0.586043,3,7,0,34.0749,-2.30522,-1.06981,-0.898383,1.86148,-2.36849,-10.1909
-33.3632,0.975441,0.586043,2,3,0,34.5983,-2.02952,-1.05676,3.76843,4.79684,-0.999973,-13.1776
-31.8442,0.933633,0.586043,2,3,0,34.4156,-2.11651,-0.875004,0.0125339,14.6979,-3.78501,-5.69995
-30.6737,0.95295,0.586043,2,7,0,32.9509,-1.98027,-0.720122,-3.15771,-11.6021,-4.91556,-1.70896
-29.1554,0.975057,0.586043,2,7,0,31.4581,-1.5841,-0.71105,-5.74157,-2.45061,-2.55129,-6.14411
-27.5676,0.999795,0.586043,2,3,0,29.1898,-1.25587,-0.536946,3.77977,7.41939,-2.26432,-2.62711
-27.8256,0.955454,0.586043,2,3,0,28.3817,-1.3603,-0.523715,2.86078,0.43686,-3.13485,-0.997704
-27.9666,0.977089,0.586043,3,7,0,28.6798,-0.411438,-0.222141,-2.07224,5.95798,2.77897,8.01745
-27.2147,1,0.586043,2,3,0,28.1688,-0.810617,-0.274744,2.57168,6.52306,-0.804987,6.57187
-27.4084,0.965214,0.586043,2,7,0,28.3333,-1.22576,-0.482504,-1.13969,-8.38545,-2.57973,-0.52578
-27.1681,0.999698,0.586043,2,3,0,27.4718,-0.992411,-0.526323,2.104,0.591516,-0.45896,-4.64247
-28.1024,0.935693,0.586043,2,7,0,29.5687,-1.42765,-0.565737,-4.56057,-2.21955,-3.15971,-2.06627
-27.4082,0.992848,0.586043,2,7,0,28.8467,-0.517704,-0.268021,-4.29275,-4.00865,1.88234,5.60497
-28.118,0.956272,0.586043,3,7,0,28.3637,-1.42237,-0.579152,1.11924,-3.67699,-2.97949,-2.68112
-28.1137,0.993715,0.586043,3,7,0,28.7086,-1.16084,-0.656243,2.00072,5.21704,-0.412238,-8.58894
-28.3563,0.910046,0.586043,3,7,0,31.0649,-0.870552,-0.165619,-2.96849,-13.3208,-1.84545,12.8819
-27.0901,1,0.586043,2,3,0,28.4197,-0.930313,-0.32211,0.816222,-10.3882,-1.56295,4.76983
-28.394,0.922973,0.586043,2,3,0,28.8529,-0.197744,-0.297972,2.55358,-1.21468,5.06723,2.94629
-27.991,0.983834,0.586043,2,7,0,29.2017,-1.19675,-0.295648,2.72897,7.70495,-3.91466,7.89166
-28.9593,0.963414,0.586043,3,7,0,29.5585,-0.227723,-0.521603,1.40602,6.25287,5.26701,-8.89121
-29.598,0.980239,0.586043,2,3,0,29.6754,-0.125788,-0.528344,0.488257,-2.26844,6.05149,-9.39066
-26.8204,0.997258,0.586043,2,5,0,29.3981,-0.809748,-0.41892,-5.54502,6.45906,0.107849,-0.996058
-26.9022,0.992485,0.586043,2,7,0,27.0062,-0.868672,-0.463409,0.731978,2.38582,-0.0368543,-2.74039
-27.9783,0.940536,0.586043,2,7,0,28.4987,-0.561663,-0.188717,1.5009,5.56,1.1827,10.487
-27.1245,0.918324,0.586043,2,3,0,29.145,-0.797155,-0.2878,-0.537651,-12.9655,-0.613816,5.7865
-27.152,0.956727,0.586043,2,7,0,28.5808,-1.09018,-0.393562,-3.00835,-8.28101,-2.33932,2.39019
-27.6083,0.965861,0.586043,3,7,0,28.7845,-1.2918,-0.459907,3.69862,4.58527,-3.27574,1.10799
-27.9318,0.988427,0.586043,3,7,0,28.6038,-1.04757,-0.637143,1.38357,6.75089,0.155943,-8.90106
-27.8536,1,0.586043,2,3,0,28.2234,-1.28082,-0.598527,-0.773695,5.25915,-1.80784,-4.99299
-27.131,0.999363,0.586043,2,3,0,27.9308,-0.955761,-0.521118,-2.40972,-5.84573,-0.232994,-4.72367
-26.9153,0.97959,0.586043,2,7,0,27.4439,-0.693256,-0.431583,-0.0193225,6.6638,1.1488,-2.40948
-26.9145,0.991862,0.586043,3,7,0,27.1038,-0.75301,-0.452525,0.278669,-3.93264,0.801381,-3.05524
-27.8206,0.909409,0.586043,2,3,0,28.3005,-0.680615,-0.579111,-0.264756,6.31814,2.2109,-9.40201
-29.1472,0.944256,0.586043,3,7,0,29.4599,-0.182598,-0.515089,-2.14527,-0.327506,5.59796,-8.68315
-31.5249,0.88146,0.586043,2,5,0,31.8029,-1.53346,-0.158324,-1.96204,-1.21,-7.12175,15.8542
-28.1583,1,0.586043,2,3,0,31.8824,-1.40396,-0.416039,-4.3227,14.3741,-4.49071,4.07993
-27.209,0.997156,0.586043,2,3,0,28.3282,-1.14074,-0.430281,-4.02756,1.33749,-2.42127,1.08083
-26.9426,0.99667,0.586043,2,7,0,27.4526,-0.973755,-0.387821,-2.53177,-2.52899,-1.45676,1.75527
-27.1112,0.995232,0.586043,2,7,0,27.2236,-1.06873,-0.490344,0.304746,-2.98611,-1.34482,-2.33266
-27.0678,0.993738,0.586043,3,7,0,27.3809,-0.549197,-0.361034,-1.17636,-4.29327,1.98974,0.480256
-26.8494,0.972768,0.586043,1,3,0,27.4642,-0.791293,-0.35817,3.00954,0.377985,-0.144193,1.99041
-27.2485,0.937394,0.586043,3,7,0,27.7015,-1.04134,-0.334937,1.34166,-5.27519,-2.39662,4.88066
-28.2584,0.922523,0.586043,2,3,0,28.4936,-1.10813,-0.230217,0.215391,4.41581,-3.60833,10.5456
-28.5937,0.879157,0.586043,2,5,0,30.171,-0.345636,-0.543972,-3.28704,8.43016,4.44959,-9.56685
-28.9812,0.972694,0.586043,3,7,0,30.1225,-0.101323,-0.412107,2.13635,-8.3623,6.11502,-3.63789
-27.2701,1,0.586043,3,7,0,28.891,-0.466475,-0.37932,4.78497,-2.44652,2.80717,-0.886836
-26.8963,0.997861,0.586043,2,3,0,27.3114,-0.808667,-0.341246,-2.47527,0.191728,-0.400212,2.98911
-26.9,0.999924,0.586043,3,7,0,26.9098,-0.800009,-0.457558,0.367608,0.240852,0.461549,-2.96994
-27.5064,0.937017,0.586043,2,7,0,28.7907,-1.06744,-0.581042,3.22381,6.98533,-0.502738,-6.36638
-27.2346,0.977228,0.586043,2,3,0,27.9096,-1.02485,-0.53674,-0.278428,-7.50073,-0.604252,-4.82122
-26.9737,0.977127,0.586043,3,7,0,28.3009,-0.931088,-0.351345,3.54189,6.33799,-1.37176,3.27519
-26.9013,0.999002,0.586043,2,7,0,27.0637,-0.737829,-0.336927,1.4212,-1.4692,0.190427,2.79137
-27.6315,0.925465,0.586043,2,7,0,28.3812,-0.459324,-0.251542,2.81029,4.25146,2.39044,6.37701
-27.522,0.962417,0.586043,3,7,0,28.5882,-1.22423,-0.397443,0.893382,9.22152,-3.33858,3.32495
-27.2812,0.992683,0.586043,2,7,0,28.437,-0.633885,-0.263603,-4.10069,-1.21816,0.761384,6.33339
-27.7029,0.972128,0.586043,2,7,0,28.2097,-1.20312,-0.59307,1.35603,5.66783,-1.32997,-5.55993
-27.4477,0.981967,0.586043,2,7,0,28.0383,-0.868281,-0.568521,-1.86963,-5.45356,0.798258,-7.56155
-28.6657,0.932393,0.586043,3,7,0,29.8205,-0.161785,-0.422118,-1.69977,-8.97677,5.60364,-4.08938
-26.8712,1,0.586043,2,3,0,28.6523,-0.894322,-0.375271,-4.99474,2.78983,-0.898024,1.80119
-27.0264,0.995141,0.586043,3,7,0,27.0812,-0.903603,-0.499084,0.229234,2.07424,-0.0246505,-4.14652
-26.8867,0.989183,0.586043,1,3,0,27.1735,-0.946149,-0.434218,-0.279735,4.86294,-0.875637,-0.728973
-26.969,0.991556,0.586043,2,7,0,27.221,-0.679763,-0.322324,-1.58212,-2.63388,0.624612,3.26034
-27.4619,0.964713,0.586043,2,3,0,27.4998,-0.400744,-0.356334,-0.0689836,1.77814,3.30674,0.115418
-27.8557,0.964971,0.586043,3,7,0,28.3854,-0.998244,-0.627088,-2.72767,1.48134,0.395493,-8.93768
-27.9636,0.991009,0.586043,2,7,0,28.4359,-1.22487,-0.630655,2.5355,-1.76701,-1.09629,-6.90283
-27.9613,0.979442,0.586043,2,7,0,29.3594,-0.299003,-0.289012,-1.41303,-10.3005,4.06334,3.68443
-28.0667,0.988415,0.586043,1,1,0,28.1418,-0.271955,-0.291281,0.928356,1.18449,4.33179,3.48725
-27.2895,0.982503,0.586043,2,3,0,28.5803,-0.951397,-0.293021,-4.08939,-3.65432,-1.92756,6.41281
-27.8445,0.993181,0.586043,3,7,0,27.9119,-0.989672,-0.625434,-0.948467,0.740873,0.438576,-8.94597
-29.4903,0.932554,0.586043,2,7,0,30.2566,-1.59189,-0.756492,-1.98851,6.47275,-2.06754,-7.79597
-27.7771,0.997348,0.586043,2,3,0,29.5702,-1.25348,-0.592769,2.87156,10.186,-1.67993,-5.03479
-27.0561,0.987023,0.586043,2,7,0,28.5473,-0.641915,-0.45329,-3.33755,-7.87016,1.70258,-3.81087
-27.0038,1,0.586043,2,3,0,27.0595,-0.658034,-0.445959,0.650601,-1.50664,1.52687,-3.34845
-26.9639,1,0.586043,1,1,0,27.0089,-0.663512,-0.4356,-0.484703,1.56187,1.41852,-2.79651
-27.7217,0.939387,0.586043,2,3,0,27.7967,-0.411291,-0.463944,0.432117,-2.28943,3.63241,-5.5167
-28.07,0.850074,0.586043,2,7,0,33.2726,-1.00006,-0.64999,-7.59417,-10.4474,0.588266,-9.85465
-27.9174,0.967455,0.586043,2,7,0,30.4682,-0.289263,-0.319375,-2.50937,-13.3598,4.23114,1.87699
-26.8379,0.99638,0.586043,2,3,0,28.0979,-0.803428,-0.43126,-4.08629,-3.30274,0.246237,-1.65502
-26.9307,0.86385,0.586043,3,7,0,28.6905,-0.634444,-0.395718,3.49029,-8.86385,1.42714,-0.923632
-26.8835,0.964508,0.586043,1,3,0,27.3939,-0.857368,-0.355772,-2.59841,2.11737,-0.722449,2.5454
-29.2327,0.508179,0.586043,2,5,0,33.3628,-0.294432,-0.581923,5.64791,-12.8683,4.94255,-11.4031
-26.9869,1,0.586043,2,3,0,29.0426,-0.592347,-0.367586,-3.63096,9.88636,1.64023,0.340264
-27.3506,0.961448,0.586043,2,7,0,27.6867,-0.742629,-0.535955,1.95557,2.54872,1.46567,-7.06585
-27.0173,0.963237,0.586043,3,7,0,28.0484,-0.915359,-0.333616,1.70383,-8.37352,-1.36054,4.07689
-27.7584,0.913703,0.586043,3,7,0,28.4814,-1.13439,-0.296161,-0.747094,7.58728,-3.41833,7.44277
-27.8787,0.963749,0.586043,2,3,0,28.5543,-1.23042,-0.329569,-1.95606,5.91579,-3.93154,6.53007
-27.511,0.980966,0.586043,3,7,0,29.3442,-0.958828,-0.264306,1.63862,11.7787,-2.16262,7.95725
-27.0761,0.998732,0.586043,3,7,0,27.6338,-0.68288,-0.473721,2.59486,-2.92689,1.50193,-4.55552
-27.9984,0.887538,0.586043,3,7,0,29.3177,-0.977789,-0.216563,-4.34493,1.86833,-2.58076,10.5737
-27.9831,0.992063,0.586043,3,7,0,28.4102,-1.20237,-0.299485,-1.1154,5.36723,-3.93213,7.74758
-27.8987,0.973603,0.586043,3,7,0,28.7304,-1.17587,-0.297238,2.7313,-5.2392,-3.74006,7.67251
-28.1298,0.996898,0.586043,3,7,0,28.7052,-0.32903,-0.47724,2.6205,3.04796,4.3474,-6.48013
-27.728,1,0.586043,1,1,0,28.1027,-0.387572,-0.448212,-1.84116,3.49322,3.7649,-4.82083
-27.5046,1,0.586043,2,3,0,27.8155,-0.400295,-0.397232,-1.17475,4.27427,3.46174,-2.1166
-27.4203,0.983241,0.586043,3,7,0,28.3228,-0.830628,-0.560379,-3.42613,-3.01322,1.00401,-7.50264
-26.8254,0.958169,0.586043,2,7,0,28.6035,-0.847695,-0.386104,0.0877732,-12.2205,-0.434671,0.924217
-27.6847,0.931722,0.586043,2,3,0,27.7517,-0.826226,-0.218984,0.877802,1.11543,-1.22251,9.72572
-29.1775,0.656796,0.586043,2,3,0,32.7398,-0.76363,-0.0987919,-2.00441,16.6261,-1.03363,16.4045
-26.8485,1,0.586043,2,7,0,29.2767,-0.827299,-0.439654,-0.107864,-14.2803,0.113724,-1.89791
-27.3753,0.981744,0.586043,3,7,0,27.6059,-0.536086,-0.268017,-1.4314,-2.77952,1.70639,5.67505
-27.5932,0.989802,0.586043,2,3,0,27.7187,-0.402727,-0.288714,-0.784749,2.65289,3.05889,3.99107
-27.5251,1,0.586043,1,1,0,27.6335,-0.436026,-0.282103,-1.2159,-0.841266,2.71703,4.48811
-27.7484,0.892083,0.586043,2,3,0,29.0812,-0.32818,-0.382737,-4.29974,-2.61681,4.04921,-1.58171
-27.7492,0.982927,0.586043,3,7,0,28.5327,-0.981822,-0.614168,-0.949177,7.79141,0.391907,-8.54817
-30.4792,0.868599,0.586043,2,3,0,30.6661,-1.05293,-0.837991,-1.58244,1.21131,1.91966,-16.2459
-30.8842,0.98453,0.586043,2,3,0,31.07,-0.98724,-0.853694,-0.127292,-3.93851,2.39141,-17.2821
-29.3946,1,0.586043,3,7,0,30.9853,-0.0209936,-0.370832,-1.78235,10.7504,6.80815,-1.43222
